Tarih,Omerli,Darlik,Elmali,Terkos,Alibey,Buyukcekmece,Sazlidere,Kazandere,Pabucdere,Istrancalar
2000-12-02,0.638530701754386,0.7685229203539823,0.8565601232954735,0.5600155762303519,0.08075447383065343,0.46306552208862745,0.4706799062297446,0.05253358402261754,0.0666666666666665,0.07689451604014835
2000-12-03,0.6392883995703544,0.7673980629301869,0.8433678426642542,0.558180760416604,0.08266408927159301,0.46306552208862745,0.4699040253402252,0.05253358402261754,0.0666666666666665,0.05237807353201077
2000-12-04,0.638530701754386,0.766835634218289,0.8404362247462056,0.5563459446028562,0.08652432416600768,0.4612599456825843,0.46912814445070583,0.05253358402261754,0.0666666666666665,0.023101052909290286
2000-12-05,0.638530701754386,0.7651483480825959,0.8382375113076691,0.5526763129753606,0.089259877573734,0.45945436927654115,0.46912814445070583,0.05253358402261754,0.0666666666666665,0.011495265651667481
2000-12-06,0.6377730039384174,0.7628986234021632,0.8213807082788889,0.549006681347865,0.09164982573294672,0.45764879287049803,0.46912814445070583,0.05253358402261754,0.0666666666666665,0.012104407774812996
2000-12-07,0.6370179914070891,0.760086430678466,0.8125858545247429,0.547171865534117,0.09488035614913745,0.4558432164644548,0.4683522635611864,0.05253358402261754,0.0666666666666665,0.00982861341562525
2000-12-08,0.6362629788757608,0.7583991150442478,0.7986606694140114,0.5416927996003081,0.09896611311249744,0.4558432164644548,0.4683522635611864,0.05253358402261754,0.0666666666666665,0.01527863583402473
2000-12-09,0.6355079663444324,0.7567117994100295,0.8023251918115722,0.5398706745402775,0.10270333596930557,0.4558432164644548,0.46757638267166707,0.05253358402261754,0.08372338461538438,0.0374447540520769
2000-12-10,0.6339979412817759,0.7555869223205507,0.8030580962910845,0.5362264244202163,0.10523386931435433,0.4540376400584117,0.46757638267166707,0.05253358402261754,0.0674751025641024,0.04661533099353491
2000-12-11,0.6332429287504475,0.7522122910521141,0.8015922873320601,0.5325821743001551,0.1077995489558621,0.4540376400584117,0.46757638267166707,0.05253358402261754,0.06774458119658103,0.05382147551946428
2000-12-12,0.6339979412817759,0.7494000983284169,0.805256809729621,0.5289379241800938,0.11124388600884515,0.4540376400584117,0.46757638267166707,0.05253358402261754,0.06801405982905966,0.06007112430353138
2000-12-13,0.6377730039384174,0.7522122910521141,0.8074555231681575,0.5271157991200632,0.11649825732946724,0.45223206365236857,0.49535888248711113,0.05253358402261754,0.0682835384615383,0.09535637785214926
2000-12-14,0.6392883995703544,0.7516498525073746,0.8081884276476697,0.5234982663762487,0.1205078639838327,0.45223206365236857,0.49671667318815627,0.05253358402261754,0.06855301709401693,0.07161188886517739
2000-12-15,0.638530701754386,0.7494000983284169,0.8089213321271819,0.5198807336324345,0.12411914594499604,0.4504264872463254,0.49535888248711113,0.05253358402261754,0.06855301709401693,0.07626109651354418
2000-12-16,0.638530701754386,0.748275221238938,0.8081884276476697,0.51626320088862,0.1277772896347714,0.44862091084028227,0.49467998713658856,0.05253358402261754,0.06855301709401693,0.08169006719747596
2000-12-17,0.6392883995703544,0.7465879056047198,0.8125858545247429,0.5126456681448055,0.13380195061945346,0.4504264872463254,0.4933221964355434,0.06252688488990238,0.06882249572649556,0.1222642294869947
2000-12-18,0.638530701754386,0.7477127826941987,0.8118529500452306,0.5090281354009911,0.13710570248660048,0.44862091084028227,0.46757638267166707,0.06964075988798843,0.06962388034188018,0.13086080712010403
2000-12-19,0.638530701754386,0.7449005899705015,0.813318759004255,0.5054359841646112,0.14090150250417363,0.44862091084028227,0.471455787119264,0.0717156251913654,0.06962388034188018,0.13699331318818161
2000-12-20,0.6408037952022915,0.748275221238938,0.8140516634837671,0.5018438329282312,0.14330902381161584,0.44862091084028227,0.471455787119264,0.07719926289116318,0.07041116239316222,0.14322954998012816
2000-12-21,0.6499149659863945,0.75614936086529,0.8528956008979126,0.5000477573100411,0.1560495562780072,0.44862091084028227,0.47223166800878336,0.07719926289116318,0.07093601709401692,0.15577943961980567
2000-12-22,0.6537222520587183,0.7617737463126844,0.8647267732100377,0.5000477573100411,0.16159681340245438,0.44862091084028227,0.4745593106773416,0.07599244512020809,0.07146087179487161,0.16523506383683817
2000-12-23,0.6567781059792338,0.7640234906588004,0.9015813984655073,0.49825168169185113,0.16772984213455175,0.4504264872463254,0.4770063194610845,0.05323225220521728,0.07198572649572632,0.16917513362333794
2000-12-24,0.6605979233798782,0.7657107767944936,0.9015813984655073,0.5018438329282312,0.19813724628767243,0.4558432164644548,0.516589785200658,0.05253358402261754,0.07227002222222204,0.16190566412195337
2000-12-25,0.6644311672037235,0.7696477876106196,0.8664019834489227,0.5018438329282312,0.20482675804703745,0.45764879287049803,0.5174538342434389,0.05253358402261754,0.07255431794871776,0.14351052272645087
2000-12-26,0.6651978159684927,0.7679604916420846,0.8747780346433476,0.5018438329282312,0.2059514395337258,0.45764879287049803,0.5191819323290007,0.05253358402261754,0.07255431794871776,0.14446939527704336
2000-12-27,0.6651978159684927,0.7679604916420846,0.8756156397627901,0.5018438329282312,0.21561374220191548,0.45945436927654115,0.5191819323290007,0.05253358402261754,0.07255431794871776,0.1346543636255908
2000-12-28,0.6651978159684927,0.7657107767944936,0.8714276141655777,0.5000477573100411,0.22663503499985355,0.45945436927654115,0.5209100304145624,0.05253358402261754,0.07312290940170921,0.12799165943862154
2000-12-29,0.6659644647332617,0.7657107767944936,0.8764532448822326,0.5000477573100411,0.23134463872536098,0.45764879287049803,0.5209100304145624,0.05253358402261754,0.07397579658119638,0.13191577065221838
2000-12-30,0.6659644647332617,0.7640234906588004,0.8638891680905953,0.49645560607366107,0.23193333919104941,0.45945436927654115,0.5209100304145624,0.05253358402261754,0.07426009230769211,0.1306141283283174
2000-12-31,0.6659644647332617,0.760086430678466,0.8638891680905953,0.49645560607366107,0.2433002372375011,0.45945436927654115,0.5209100304145624,0.05253358402261754,0.07482868376068355,0.14333124343937126
2001-01-01,0.6651978159684927,0.760086430678466,0.8655643783294802,0.4946595304554711,0.2469495943531617,0.45945436927654115,0.5226381285001241,0.05253358402261754,0.07544101538461517,0.15242406478094056
2001-01-02,0.6651978159684927,0.7578366764995084,0.8580259322544979,0.4946595304554711,0.25431274346132443,0.45945436927654115,0.5244279437225596,0.05253358402261754,0.07635951282051262,0.15992085906016568
2001-01-03,0.6636645184389545,0.75614936086529,0.8594917412135222,0.4946595304554711,0.25802067773775006,0.45764879287049803,0.5244279437225596,0.052999362811017366,0.07697184444444424,0.16792527177534539
2001-01-04,0.6636645184389545,0.7538996066863324,0.8602246456930344,0.4910673792190912,0.2617637583106347,0.45764879287049803,0.5253537099022143,0.05439669917621687,0.07727801025641005,0.17532240985995332
2001-01-05,0.6636645184389545,0.7516498525073746,0.8572930277749857,0.48750060949014556,0.26615997422604926,0.4558432164644548,0.5253537099022143,0.05369803099361712,0.07789034188034169,0.2086113138472367
2001-01-06,0.6628978696741855,0.7494000983284169,0.8580259322544979,0.48571722462567274,0.269308496617169,0.4558432164644548,0.5262794760818691,0.05253358402261754,0.07821837606837588,0.15992731039814773
2001-01-07,0.6613645721446474,0.7471503441494592,0.8580259322544979,0.4821504548967273,0.2731218697829716,0.4540376400584117,0.5272052422615237,0.05253358402261754,0.07821837606837588,0.17059171162655037
2001-01-08,0.6605979233798782,0.7449005899705015,0.8565601232954735,0.4803670700322545,0.27759716486541897,0.4540376400584117,0.5253537099022143,0.05253358402261754,0.07854641025641006,0.15213613138047938
2001-01-09,0.6598339598997494,0.741525958702065,0.8536285053774247,0.47858368516778177,0.28017455993907975,0.45223206365236857,0.5244279437225596,0.05253358402261754,0.07887444444444425,0.1314443136633736
2001-01-10,0.6590699964196205,0.7392762045231072,0.8565601232954735,0.47858368516778177,0.2763084673285886,0.45223206365236857,0.5226381285001241,0.05253358402261754,0.07985854700854682,0.1266294084920999
2001-01-11,0.6583060329394915,0.7387137659783677,0.8565601232954735,0.47680030030330894,0.27248630758867115,0.4504264872463254,0.5200459813717815,0.05253358402261754,0.08084264957264937,0.13622764123294576
2001-01-12,0.6567781059792338,0.7353391347099312,0.8528956008979126,0.4750169154388361,0.2743929941715725,0.44862091084028227,0.5209100304145624,0.05253358402261754,0.08117068376068357,0.14457550280964257
2001-01-13,0.655250179018976,0.7314020648967552,0.8528956008979126,0.4732335305743635,0.27759716486541897,0.44862091084028227,0.5200459813717815,0.05253358402261754,0.08117068376068357,0.16737673827482052
2001-01-14,0.6544862155388471,0.7297147492625369,0.854361409856937,0.4750169154388361,0.28081890870749493,0.44862091084028227,0.5200459813717815,0.05253358402261754,0.08321284444444421,0.18664298006994945
2001-01-15,0.6567781059792338,0.7308396263520157,0.8890173216738699,0.48393383976120014,0.2938581846937879,0.45223206365236857,0.5262794760818691,0.05253358402261754,0.0892233076923075,0.27474907266260806
2001-01-16,0.6613645721446474,0.7420883972468043,0.850696887459376,0.5180719672605272,0.3132325806168175,0.46306552208862745,0.5309083069801422,0.06311970684483549,0.10064087179487133,0.5218003443316761
2001-01-17,0.6705724131757966,0.7589615535889873,0.8638891680905953,0.5435149246603387,0.34299856485956126,0.47570387455133545,0.5355649430462934,0.07783443256827405,0.11676755042735006,0.6614149380051885
2001-01-18,0.6744190834228428,0.7679604916420846,0.8764532448822326,0.558180760416604,0.3572621035058431,0.4847283446835806,0.5420676834576088,0.09962703195650291,0.13015676581196534,0.6945315233595307
2001-01-19,0.6767302184031507,0.778084424778761,0.8697524039266926,0.5673802209927776,0.3681428111179451,0.48833813273647864,0.5428327117412929,0.11686548576062471,0.1389314700854696,0.6899244191800993
2001-01-20,0.679047619047619,0.7893331956735496,0.8739404295239052,0.5729227406951728,0.3784318894063205,0.49194792078937677,0.5458928248760297,0.11241932109862657,0.14793377777777753,0.6815704458095249
2001-01-21,0.6798200859291085,0.7938327040314651,0.8814788755988876,0.5821602735324981,0.3911079869958703,0.49375349719541994,0.5601733528381343,0.11102196165564936,0.1514950700854697,0.6048728653498805
2001-01-22,0.6805925528105979,0.7966448475909538,0.8806412704794451,0.585882004043675,0.40319245526169345,0.4973646500075062,0.561065885835766,0.10498363802865629,0.15462793162393115,0.6648521429731941
2001-01-23,0.6805925528105979,0.797769714847591,0.8764532448822326,0.5914645998104403,0.40854347889757786,0.49917022641354936,0.5619584188333975,0.100795736777498,0.15725204615384564,0.639149163592519
2001-01-24,0.6805925528105979,0.797769714847591,0.8772908500016752,0.5933254650660287,0.4154702281580412,0.5009758028195924,0.5619584188333975,0.11102196165564936,0.15958161538461485,0.609975194605459
2001-01-25,0.6798200859291085,0.801706784660767,0.8806412704794451,0.5970471955772055,0.4201153970067071,0.5027813792256356,0.5628509518310291,0.11029151537308302,0.1633128803418798,0.5785651579194162
2001-01-26,0.679047619047619,0.797769714847591,0.88231648071833,0.5970471955772055,0.424772281287526,0.5027813792256356,0.5628509518310291,0.100795736777498,0.16579332991452936,0.5180156159729015
2001-01-27,0.679047619047619,0.7966448475909538,0.88231648071833,0.6007689260883825,0.4263421491960285,0.5027813792256356,0.5619584188333975,0.09449700350633394,0.1671310940170935,0.4422392186682706
2001-01-28,0.6782751521661295,0.7949575614552606,0.88231648071833,0.6007689260883825,0.4263421491960285,0.5027813792256356,0.5628509518310291,0.08541410943253772,0.16916561196581154,0.367186220077888
2001-01-29,0.6782751521661295,0.7938327040314651,0.88231648071833,0.6026428828583318,0.4263421491960285,0.5045869556316788,0.5637434848286605,0.09733831642557277,0.19287953846153796,0.3895277128258201
2001-01-30,0.6767302184031507,0.7927078466076696,0.88231648071833,0.6063907963982305,0.424772281287526,0.5045869556316788,0.5637434848286605,0.1313883774564867,0.22909997606837548,0.40052996043801864
2001-01-31,0.6751884174722521,0.7915829891838742,0.88231648071833,0.6082647531681799,0.423219986527253,0.5045869556316788,0.5756461866597781,0.1470076712956419,0.24968974358974355,0.38314190685592175
2001-02-01,0.6767302184031507,0.7893331956735496,0.890692531912755,0.6120126667080786,0.42089154438684356,0.5063925320377219,0.5770935019472119,0.15384110513846683,0.25952701196581157,0.40273190395451736
2001-02-02,0.685233619763695,0.7927078466076696,0.8484981740208395,0.6213943397902553,0.4310517529215359,0.5136148376618945,0.583803780049429,0.15985661638215068,0.26794201025640996,0.38244669030233175
2001-02-03,0.7000026852846402,0.7994570304818093,0.8470323650618151,0.6764859703717656,0.4734469730252175,0.5262538725041966,0.6024873013502833,0.204664395051769,0.2964846666666666,0.8782513682354112
2001-02-04,0.7133082706766917,0.8146428711897739,0.8602246456930344,0.7170636534809736,0.5055794745628679,0.5641641532351617,0.614986842883872,0.24418348554916292,0.3102201641025638,0.9318655520791896
2001-02-05,0.7172381847475833,0.8185799410029498,0.8915301370321974,0.7268188354830802,0.5147995196672818,0.5716239269580883,0.6191985723067899,0.2503351672204815,0.31568631111111095,0.942057987002591
2001-02-06,0.718812656641604,0.821392133726647,0.9015813984655073,0.7307209082839229,0.5249392261957063,0.5753538138195515,0.6229287691104061,0.2537023996169461,0.3190684871794871,0.9184937959350117
2001-02-07,0.7195998925886145,0.8225170108161258,0.9015813984655073,0.7346229810847655,0.5274873326889845,0.5716239269580883,0.626047885374944,0.2592065419222776,0.32445193846153836,0.8769218832949562
2001-02-08,0.7203871285356248,0.8230794493608653,0.9015813984655073,0.7365873761733104,0.5283367015200773,0.5716239269580883,0.6284884416895812,0.2611491830980156,0.32715174871794855,0.8234975046054912
2001-02-09,0.7203871285356248,0.8225170108161258,0.9015813984655073,0.7365873761733104,0.5308848080133556,0.5734888703888199,0.6284884416895812,0.26163484339195003,0.33006192820512803,0.7700768609011737
2001-02-10,0.7203871285356248,0.821392133726647,0.9015813984655073,0.7365873761733104,0.5385554872155347,0.5734888703888199,0.6301154792326726,0.2646588746165525,0.33265654700854685,0.6644036052113906
2001-02-11,0.7203871285356248,0.8197048180924287,0.9015813984655073,0.738551771261855,0.5377031895264036,0.5734888703888199,0.6317425167757641,0.26426711203085274,0.33539141880341866,0.6152457679647266
2001-02-12,0.7195998925886145,0.8180175024582104,0.9015813984655073,0.7405161663503997,0.5394077849046657,0.5734888703888199,0.6325560355473099,0.2634835868594533,0.3387574188034186,0.5410728676927349
2001-02-13,0.7195998925886145,0.816330186823992,0.9057694240627198,0.7444449565274892,0.5411240957150807,0.5753538138195515,0.6343200853852413,0.267009450130751,0.34384147863247844,0.5221028781286229
2001-02-14,0.7195998925886145,0.8146428711897739,0.8999061882266223,0.7444449565274892,0.5436985619307032,0.5753538138195515,0.6360841352231726,0.2708558983517123,0.3464711623931623,0.5628398518161619
2001-02-15,0.7195998925886145,0.8146428711897739,0.9074446343016048,0.7444449565274892,0.5454148727411182,0.5846785309732098,0.6360841352231726,0.2749872186612635,0.34765789572649564,0.6046825508794106
2001-02-16,0.7203871285356248,0.8152053097345132,0.9049318189432772,0.7464093516160338,0.5523094045631608,0.5809486441117464,0.637848185061104,0.2799021045283251,0.3480534735042734,0.7188330344496354
2001-02-17,0.7219616004296455,0.8197048180924287,0.9049318189432772,0.7503381417931234,0.5557654570482968,0.5828135875424781,0.637848185061104,0.28463888187612923,0.34726231794871787,0.7315762944567217
2001-02-18,0.7211743644826352,0.8197048180924287,0.9049318189432772,0.7542669319702128,0.5609788243563835,0.5846785309732098,0.637848185061104,0.28910855702421384,0.34541928888888873,0.7190997463435768
2001-02-19,0.7211743644826352,0.8225170108161258,0.9141454752571446,0.762172603601636,0.5644583077058255,0.5865434744039414,0.6352021103042069,0.2930181287367756,0.3433155418803417,0.7480328087886235
2001-02-20,0.7227488363766559,0.8253292035398231,0.8932053472710825,0.7661254394173476,0.5696921770201798,0.588408417834673,0.6387302099800697,0.29770959863740526,0.34226366837606814,0.7842402641245677
2001-02-21,0.7227488363766559,0.8258916420845624,0.8965557677488524,0.7681018573252032,0.5705649767155786,0.588408417834673,0.6396122348990354,0.30120958018095245,0.33924829401709383,0.786395690098775
2001-02-22,0.7235387576083064,0.8253292035398231,0.8982309779877374,0.770078275233059,0.5758193480362007,0.5902733612654048,0.6413762847369667,0.3048585057021209,0.337284793162393,0.779325872530729
2001-02-23,0.7259085213032581,0.8242043264503441,0.9049318189432772,0.7720546931409148,0.5775825205752277,0.5902733612654048,0.6489723193752722,0.307651061046411,0.3377756683760682,0.7367273482912696
2001-02-24,0.7298581274615109,0.8303911504424779,0.9141454752571446,0.7720546931409148,0.5846410684474124,0.5921383046961364,0.6508713280348485,0.31044361639070106,0.3382665435897434,0.7114459129161048
2001-02-25,0.7354063730755459,0.8416400098328417,0.8973933728682949,0.7760208876447499,0.5908326743402748,0.5958681915575996,0.6529059800071347,0.3244305959315698,0.3402300444444442,0.63885274158945
2001-02-26,0.738578589330469,0.8455771484759096,0.9015813984655073,0.7780106642407288,0.5952786808423396,0.5977331349883314,0.6559579579655642,0.33569791705862845,0.3417377316239314,0.5993503502652093
2001-02-27,0.740170068027211,0.8455771484759096,0.9066070291821623,0.780000440836708,0.5943883079987113,0.5995980784190629,0.6569752839517075,0.34123721835836757,0.3433155418803417,0.6059414106461676
2001-02-28,0.740170068027211,0.847264493608653,0.9107950547793747,0.7959313443582586,0.5961690536859678,0.6033279652805262,0.6610445878962801,0.33569791705862845,0.344893352136752,0.6217415862244239
2001-03-01,0.740170068027211,0.8467020452310717,0.9149830803765872,0.7999362790576515,0.5970594265295961,0.6070578521419895,0.6634048568314506,0.33220114909563325,0.3464711623931623,0.5885217794623692
2001-03-02,0.7449445041174364,0.8489518584070797,0.8965557677488524,0.807946148456437,0.605102070702633,0.6126526824341845,0.6689121510135153,0.33453232773763003,0.3480534735042734,0.6054473739743856
2001-03-03,0.7497314715359829,0.8517641494591938,0.9007437933460648,0.8119510831558298,0.611381542336643,0.6163825692956478,0.674061837401955,0.33161835443513404,0.348844629059829,0.6191627487521328
2001-03-04,0.7505303437164339,0.8517641494591938,0.9024190035849499,0.8159693765433459,0.614079020589872,0.6201124561571111,0.6766366805961749,0.32823815809701645,0.3492402068376068,0.6303232239169433
2001-03-05,0.7505303437164339,0.8512016912487709,0.8789660602405601,0.8159693765433459,0.615877339425358,0.6201124561571111,0.6774949616609148,0.3266063457403965,0.35042694017094017,0.6335614560398188
2001-03-06,0.7513292158968851,0.8506392330383481,0.9057694240627198,0.8159693765433459,0.6176756582608441,0.6201124561571111,0.6802843722692739,0.3244305959315698,0.35085847863247865,0.631622489432114
2001-03-07,0.7537258324382384,0.8506392330383481,0.9141454752571446,0.8220168546568053,0.6176756582608441,0.6238423430185744,0.6830737828776328,0.3229153378914942,0.3604242393162391,0.6802742361912929
2001-03-08,0.7537258324382384,0.8517641494591938,0.8990685831071799,0.8300801588080844,0.6285651524470609,0.6275722298800377,0.6849333899498722,0.3255184708359832,0.37641899316239275,0.741256357326708
2001-03-09,0.7545247046186896,0.8512016912487709,0.9024190035849499,0.8300801588080844,0.632208651846645,0.6275722298800377,0.6867929970221115,0.32769422064480985,0.385467909401709,0.755699884436164
2001-03-10,0.7545247046186896,0.8512016912487709,0.9057694240627198,0.8320959848459043,0.6340304015464371,0.6275722298800377,0.6907983010521086,0.3304527651141357,0.39172560854700794,0.7456802774618602
2001-03-11,0.7545247046186896,0.8506392330383481,0.9057694240627198,0.8320959848459043,0.634941276396333,0.6275722298800377,0.6917996270596078,0.33336673841663167,0.3964076341880337,0.7168205565433458
2001-03-12,0.7545247046186896,0.8500767748279253,0.9099574496599322,0.8320959848459043,0.6367630260961251,0.6275722298800377,0.6907983010521086,0.33569791705862845,0.399108803418803,0.6861660054894094
2001-03-13,0.7537258324382384,0.8495143166175025,0.9124702650182598,0.8320959848459043,0.6376797586620977,0.6294371733107693,0.6917996270596078,0.34123721835836757,0.40265984957264933,0.6359929313708361
2001-03-14,0.7537258324382384,0.8483894001966568,0.9107950547793747,0.8320959848459043,0.6385964912280702,0.6294371733107693,0.6938022790746065,0.3442586475635285,0.40473513675213657,0.5880633949215406
2001-03-15,0.7545247046186896,0.8450147000983284,0.9141454752571446,0.836140327675261,0.6404299563600152,0.631302116741501,0.6958049310896051,0.3492440187332939,0.40750218803418786,0.5577122265248118
2001-03-16,0.7529269602577874,0.8450147000983284,0.9200087110932421,0.836140327675261,0.6404299563600152,0.631302116741501,0.6968062570971042,0.35251725534096806,0.41091488547008526,0.5258758922157984
